seq,time,sell_pair,sell_pair_volume,buy_pair,buy_pair_volume
2502,00:30:19:500,[550],[3000],[600],[5000]
2503,00:30:21:000,[550],[3000],[600],[5000]
2504,00:30:22:000,[550],[3000],[590],[5000]
2505,00:30:23:000,[559],[1000],[580],[1000]
2506,00:30:23:500,[550],[3000],[600],[5000]
2507,00:30:24:000,[559],[1000],[600],[5000]
2508,00:30:24:500,[559],[3000],[590],[1000]
2509,00:30:25:000,[559],[2000],[600],[3000]
2510,00:30:25:500,[550],[3000],[600],[2000]
2511,00:30:26:500,[560],[3000],[600],[2000]
2512,00:30:27:000,[550],[3000],[600],[5000]
2513,00:30:27:500,[550],[3000],[600],[6000]
2514,00:30:28:000,[550],[3000],[600],[6000]
2515,00:30:29:000,[550],[3000],[600],[5000]
2516,00:30:31:500,[550],[3000],[600],[4000]
2517,00:30:35:000,[550],[3000],[600],[2000]
2518,00:30:35:500,[550],[3000],[600],[5000]
2519,00:30:36:500,[559],[3000],[590],[1000]
2520,00:30:37:000,[559],[3000],[590],[1000]
2521,00:30:37:500,[559],[3000],[600],[2000]
2522,00:30:38:500,[560],[1000],[600],[1000]
2523,00:30:39:000,[560],[1000],[600],[1000]
2524,00:30:41:000,[550],[1000],[600],[2000]
2525,00:30:41:500,[550],[1000],[600],[5000]
2526,00:30:47:500,[550],[1000],[600],[5000]
2527,00:30:49:500,[559],[1000],[590],[2000]
2528,00:30:51:000,[559],[1000],[590],[2000]
2529,00:30:53:000,[550],[1000],[600],[5000]
2530,00:30:56:000,[550],[2000],[579],[1000]
2531,00:30:56:500,[550],[3000],[590],[7000]
2532,00:30:57:000,[560],[1000],[589],[2000]
2533,00:30:57:500,[560],[1000],[600],[8000]
2534,00:30:58:000,[560],[1000],[600],[8000]
2535,00:31:00:000,[560],[1000],[589],[1000]
2536,00:31:00:500,[560],[1000],[589],[1000]
2537,00:31:02:500,[560],[1000],[600],[8000]
2538,00:31:03:000,[560],[1000],[600],[8000]
2539,00:31:03:500,[550],[3000],[600],[8000]
2540,00:31:04:500,[560],[1000],[589],[1000]
2541,00:31:05:000,[560],[1000],[589],[1000]
2542,00:31:05:500,[560],[1000],[589],[2000]
2543,00:31:08:000,[550],[2000],[579],[1000]
2544,00:31:08:500,[550],[2000],[579],[1000]
2545,00:31:09:000,[550],[2000],[589],[4000]
2546,00:31:09:500,[559],[1000],[590],[2000]
2547,00:31:10:000,[559],[1000],[590],[3000]
2548,00:31:10:500,[559],[1000],[590],[3000]
2549,00:31:12:500,[550],[2000],[590],[2000]
2550,00:31:14:500,[550],[2000],[590],[1000]
2551,00:31:15:500,[550],[2000],[590],[1000]
2552,00:31:16:000,[550],[2000],[590],[1000]
2553,00:31:16:500,[550],[1000],[590],[2000]
2554,00:31:17:000,[550],[1000],[590],[5000]
2555,00:31:18:000,[550],[2000],[590],[4000]
2556,00:31:18:500,[550],[2000],[590],[1000]
2557,00:31:19:000,[550],[1000],[590],[1000]
2558,00:31:19:500,[550],[1000],[590],[3000]
2559,00:31:20:000,[550],[1000],[590],[3000]
2560,00:31:21:500,[550],[2000],[590],[3000]
2561,00:31:22:000,[550],[2000],[590],[1000]
2562,00:31:23:500,[550],[2000],[600],[1000]
2563,00:31:24:000,[570],[1000],[600],[4000]
2564,00:31:24:500,[550],[1000],[600],[4000]
2565,00:31:25:000,[550],[2000],[600],[4000]
2566,00:31:26:000,[550],[2000],[600],[5000]
2567,00:31:27:000,[550],[2000],[600],[5000]
2568,00:31:28:500,[550],[2000],[600],[5000]
2569,00:31:29:500,[560],[1000],[600],[1000]
2570,00:31:30:000,[550],[1000],[600],[4000]
2571,00:31:30:500,[550],[1000],[600],[3000]
2572,00:31:31:000,[560],[1000],[600],[4000]
2573,00:31:31:500,[560],[1000],[600],[5000]
2574,00:31:35:500,[560],[1000],[600],[5000]
2575,00:31:36:000,[550],[1000],[600],[5000]
2576,00:31:36:500,[550],[1000],[600],[5000]
2577,00:31:37:000,[550],[2000],[589],[1000]
2578,00:31:38:000,[550],[2000],[600],[5000]
2579,00:31:40:500,[560],[1000],[589],[1000]
2580,00:31:41:000,[559],[2000],[600],[4000]
2581,00:31:41:500,[559],[2000],[600],[4000]
2582,00:31:42:000,[559],[1000],[600],[4000]
2583,00:31:42:500,[560],[1000],[589],[1000]
2584,00:31:43:000,[560],[1000],[589],[1000]
2585,00:31:43:500,[560],[1000],[589],[1000]
2586,00:31:44:000,[550],[1000],[589],[4000]
2587,00:31:44:500,[550],[1000],[590],[1000]
2588,00:31:45:000,[559],[1000],[600],[2000]
2589,00:31:45:500,[559],[1000],[590],[1000]
2590,00:31:46:000,[559],[1000],[600],[4000]
2591,00:31:46:500,[559],[1000],[600],[2000]
2592,00:31:47:000,[559],[1000],[600],[2000]
2593,00:31:47:500,[559],[1000],[600],[2000]
2594,00:31:50:000,[550],[1000],[600],[3000]
2595,00:31:50:500,[550],[1000],[589],[1000]
2596,00:31:51:000,[550],[1000],[589],[2000]
2597,00:31:51:500,[559],[1000],[589],[2000]
2598,00:31:53:000,[559],[1000],[589],[1000]
2599,00:31:54:000,[559],[1000],[589],[1000]
2600,00:31:54:500,[559],[1000],[589],[1000]
2601,00:31:55:500,[550],[2000],[600],[2000]
2602,00:31:56:000,[559],[1000],[600],[1000]
2603,00:31:56:500,[550],[1000],[600],[3000]
2604,00:31:57:000,[550],[1000],[589],[1000]
2605,00:31:57:500,[550],[1000],[589],[1000]
2606,00:31:58:500,[559],[1000],[589],[1000]
2607,00:31:59:000,[559],[1000],[589],[1000]
2608,00:32:00:000,[550],[2000],[590],[4000]
2609,00:32:00:500,[560],[1000],[589],[3000]
2610,00:32:01:000,[550],[1000],[590],[1000]
2611,00:32:01:500,[550],[1000],[600],[4000]
2612,00:32:02:000,[560],[1000],[590],[1000]
2613,00:32:02:500,[550],[1000],[590],[1000]
2614,00:32:03:000,[560],[1000],[600],[4000]
